,index,Trackname,Artist,Streams,URL,Date,Region,Artist_Trackname,Group,peak_regions
593,9211,Signs,Drake,15870,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,2017-07-31,Chile,Drake Signs,Spanish Speaking,54
594,9213,Thunder,Imagine Dragons,21981,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-08-03,Chile,Imagine Dragons Thunder,Spanish Speaking,54
595,9220,Mi Gente,J Balvin,200429,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-08-12,Chile,J Balvin Mi Gente,Spanish Speaking,54
596,9222,Mama,Jonas Blue,20153,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-08-17,Chile,Jonas Blue Mama,Spanish Speaking,54
597,9223,Unforgettable,French Montana,19405,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-08-17,Chile,French Montana Unforgettable,Spanish Speaking,54
598,9233,Friends (with BloodPop®),Justin Bieber,45052,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-18,Chile,Justin Bieber Friends (with BloodPop®),Spanish Speaking,54
599,9235,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,17432,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-08-22,Chile,"Major Lazer Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Spanish Speaking,54
600,9244,More Than You Know,Axwell /\ Ingrosso,17000,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-08-29,Chile,Axwell /\ Ingrosso More Than You Know,Spanish Speaking,54
601,9246,Feels,Calvin Harris,33098,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-08-30,Chile,Calvin Harris Feels,Spanish Speaking,54
602,9247,Wild Thoughts,DJ Khaled,20972,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-08-30,Chile,DJ Khaled Wild Thoughts,Spanish Speaking,54
603,9248,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,54891,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-09-01,Chile,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Spanish Speaking,54
604,9250,Sorry Not Sorry,Demi Lovato,23694,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-09-04,Chile,Demi Lovato Sorry Not Sorry,Spanish Speaking,54
605,9353,Without You (feat. Sandro Cavazza),Avicii,20313,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-21,Chile,Avicii Without You (feat. Sandro Cavazza),Spanish Speaking,54
606,9359,Silence,Marshmello,17644,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-09-28,Chile,Marshmello Silence,Spanish Speaking,54
607,9394,Attention,Charlie Puth,34954,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-10-26,Chile,Charlie Puth Attention,Spanish Speaking,54
608,9436,Wolves,Selena Gomez,38393,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-21,Chile,Selena Gomez Wolves,Spanish Speaking,54
609,9452,Perfect,Ed Sheeran,34445,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-27,Chile,Ed Sheeran Perfect,Spanish Speaking,54
610,9474,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,34112,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-01,Chile,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),Spanish Speaking,54
611,9479,Gucci Gang,Lil Pump,32329,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-12-01,Chile,Lil Pump Gucci Gang,Spanish Speaking,54
612,9490,Havana,Camila Cabello,58157,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-12-07,Chile,Camila Cabello Havana,Spanish Speaking,54
613,9500,River (feat. Ed Sheeran),Eminem,15058,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-21,Chile,Eminem River (feat. Ed Sheeran),Spanish Speaking,54
614,9551,All I Want for Christmas Is You,Mariah Carey,38396,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-25,Chile,Mariah Carey All I Want for Christmas Is You,Spanish Speaking,54
615,9614,rockstar,Post Malone,32947,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-12-31,Chile,Post Malone rockstar,Spanish Speaking,54
616,9619,New Rules,Dua Lipa,80707,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-12-31,Chile,Dua Lipa New Rules,Spanish Speaking,54
617,9736,Starboy,The Weeknd,26963,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-19,Colombia,The Weeknd Starboy,Spanish Speaking,54
618,9770,Don't Wanna Know,Maroon 5,26341,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-27,Colombia,Maroon 5 Don't Wanna Know,Spanish Speaking,54
619,9772,Closer,The Chainsmokers,28423,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-27,Colombia,The Chainsmokers Closer,Spanish Speaking,54
620,9773,Let Me Love You,DJ Snake,33115,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-27,Colombia,DJ Snake Let Me Love You,Spanish Speaking,54
621,9824,Despacito (Featuring Daddy Yankee),Luis Fonsi,136855,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-02-04,Colombia,Luis Fonsi Despacito (Featuring Daddy Yankee),Spanish Speaking,54
622,9833,Say You Won't Let Go,James Arthur,9098,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-02-09,Colombia,James Arthur Say You Won't Let Go,Spanish Speaking,54
623,9842,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,32456,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-02-10,Colombia,Clean Bandit Rockabye (feat. Sean Paul & Anne-Marie),Spanish Speaking,54
624,9892,Solo Dance,Martin Jensen,6806,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-02-21,Colombia,Martin Jensen Solo Dance,Spanish Speaking,54
625,9895,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,10781,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-02-22,Colombia,Major Lazer Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Spanish Speaking,54
626,9900,Paris,The Chainsmokers,27762,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-23,Colombia,The Chainsmokers Paris,Spanish Speaking,54
627,9901,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,32909,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-23,Colombia,"ZAYN I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Spanish Speaking,54
628,9903,Chained To The Rhythm,Katy Perry,26145,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-02-24,Colombia,Katy Perry Chained To The Rhythm,Spanish Speaking,54
629,9914,Something Just Like This,The Chainsmokers,28743,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-02,Colombia,The Chainsmokers Something Just Like This,Spanish Speaking,54
630,9916,Castle on the Hill,Ed Sheeran,25039,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-03,Colombia,Ed Sheeran Castle on the Hill,Spanish Speaking,54
631,9917,Scared to Be Lonely,Martin Garrix,22834,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-03-03,Colombia,Martin Garrix Scared to Be Lonely,Spanish Speaking,54
632,9919,New Man,Ed Sheeran,10937,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-03,Colombia,Ed Sheeran New Man,Spanish Speaking,54
633,9920,Eraser,Ed Sheeran,9704,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,Colombia,Ed Sheeran Eraser,Spanish Speaking,54
634,9930,Happier,Ed Sheeran,10910,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-06,Colombia,Ed Sheeran Happier,Spanish Speaking,54
635,9931,What Do I Know?,Ed Sheeran,8815,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-06,Colombia,Ed Sheeran What Do I Know?,Spanish Speaking,54
636,9932,How Would You Feel (Paean),Ed Sheeran,11332,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-06,Colombia,Ed Sheeran How Would You Feel (Paean),Spanish Speaking,54
637,9933,Dive,Ed Sheeran,11449,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-06,Colombia,Ed Sheeran Dive,Spanish Speaking,54
638,9942,Shape of You,Ed Sheeran,72957,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-09,Colombia,Ed Sheeran Shape of You,Spanish Speaking,54
639,9956,Believer,Imagine Dragons,11747,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-03-14,Colombia,Imagine Dragons Believer,Spanish Speaking,54
640,9957,Issues,Julia Michaels,8927,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-14,Colombia,Julia Michaels Issues,Spanish Speaking,54
641,9961,It Ain't Me (with Selena Gomez),Kygo,33321,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-16,Colombia,Kygo It Ain't Me (with Selena Gomez),Spanish Speaking,54
642,9981,I Feel It Coming,The Weeknd,28513,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-03-24,Colombia,The Weeknd I Feel It Coming,Spanish Speaking,54
643,9999,Slide,Calvin Harris,12221,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-04-04,Colombia,Calvin Harris Slide,Spanish Speaking,54
644,10001,That's What I Like,Bruno Mars,24521,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-04-05,Colombia,Bruno Mars That's What I Like,Spanish Speaking,54
645,10002,Cold,Maroon 5,12823,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-04-05,Colombia,Maroon 5 Cold,Spanish Speaking,54
646,10007,The One,The Chainsmokers,9846,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-04-07,Colombia,The Chainsmokers The One,Spanish Speaking,54
647,10029,Despacito - Remix,Luis Fonsi,79287,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-04-18,Colombia,Luis Fonsi Despacito - Remix,Spanish Speaking,54
648,10030,Passionfruit,Drake,13667,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-04-18,Colombia,Drake Passionfruit,Spanish Speaking,54
649,10031,Symphony (feat. Zara Larsson),Clean Bandit,10692,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-04-18,Colombia,Clean Bandit Symphony (feat. Zara Larsson),Spanish Speaking,54
650,10032,HUMBLE.,Kendrick Lamar,10116,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-04-18,Colombia,Kendrick Lamar HUMBLE.,Spanish Speaking,54
651,10086,Bad Liar,Selena Gomez,19859,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-05-19,Colombia,Selena Gomez Bad Liar,Spanish Speaking,54
652,10087,Crying in the Club,Camila Cabello,15953,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-05-19,Colombia,Camila Cabello Crying in the Club,Spanish Speaking,54
653,10088,Stay (with Alessia Cara),Zedd,12981,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-05-19,Colombia,Zedd Stay (with Alessia Cara),Spanish Speaking,54
654,10090,Strip That Down,Liam Payne,10966,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5,2017-05-19,Colombia,Liam Payne Strip That Down,Spanish Speaking,54
655,10097,Galway Girl,Ed Sheeran,17037,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-05-23,Colombia,Ed Sheeran Galway Girl,Spanish Speaking,54
656,10098,Sign of the Times,Harry Styles,14440,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-05-23,Colombia,Harry Styles Sign of the Times,Spanish Speaking,54
657,10099,Malibu,Miley Cyrus,14428,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-05-23,Colombia,Miley Cyrus Malibu,Spanish Speaking,54
658,10100,First Time,Kygo,10460,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-23,Colombia,Kygo First Time,Spanish Speaking,54
659,10101,No Promises (feat. Demi Lovato),Cheat Codes,10436,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-05-23,Colombia,Cheat Codes No Promises (feat. Demi Lovato),Spanish Speaking,54
660,10107,I'm the One,DJ Khaled,23492,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-05-25,Colombia,DJ Khaled I'm the One,Spanish Speaking,54
661,10123,There for You,Martin Garrix,11034,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-09,Colombia,Martin Garrix There for You,Spanish Speaking,54
662,10167,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,26893,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-07-07,Colombia,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Spanish Speaking,54
663,10170,Mi Gente,J Balvin,96899,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-07-07,Colombia,J Balvin Mi Gente,Spanish Speaking,54
664,10176,2U (feat. Justin Bieber),David Guetta,24905,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-07-13,Colombia,David Guetta 2U (feat. Justin Bieber),Spanish Speaking,54
665,10180,Fetish (feat. Gucci Mane),Selena Gomez,15418,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-07-14,Colombia,Selena Gomez Fetish (feat. Gucci Mane),Spanish Speaking,54
666,10186,Signs,Drake,8233,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,2017-07-19,Colombia,Drake Signs,Spanish Speaking,54
667,10187,2U (feat. Justin Bieber),David Guetta,24905,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-07-19,Colombia,David Guetta 2U (feat. Justin Bieber),Spanish Speaking,54
668,10202,In The End,Linkin Park,22345,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2017-07-21,Colombia,Linkin Park In The End,Spanish Speaking,54
669,10203,Numb,Linkin Park,18695,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017-07-21,Colombia,Linkin Park Numb,Spanish Speaking,54
670,10204,Heavy (feat. Kiiara),Linkin Park,12666,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,2017-07-21,Colombia,Linkin Park Heavy (feat. Kiiara),Spanish Speaking,54
671,10207,What I've Done,Linkin Park,12368,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,2017-07-21,Colombia,Linkin Park What I've Done,Spanish Speaking,54
672,10214,Thunder,Imagine Dragons,11416,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-07-27,Colombia,Imagine Dragons Thunder,Spanish Speaking,54
673,10221,Wild Thoughts,DJ Khaled,12809,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-08-02,Colombia,DJ Khaled Wild Thoughts,Spanish Speaking,54
674,10226,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,8935,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-08-04,Colombia,"Major Lazer Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Spanish Speaking,54
675,10249,Friends (with BloodPop®),Justin Bieber,21889,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-18,Colombia,Justin Bieber Friends (with BloodPop®),Spanish Speaking,54
676,10251,Attention,Charlie Puth,23999,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-08-18,Colombia,Charlie Puth Attention,Spanish Speaking,54
677,10263,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,10324,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-08-24,Colombia,Louis Tomlinson Back to You (feat. Bebe Rexha & Digital Farm Animals),Spanish Speaking,54
678,10264,Unforgettable,French Montana,14476,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-08-24,Colombia,French Montana Unforgettable,Spanish Speaking,54
679,10269,Feels,Calvin Harris,34801,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-08-26,Colombia,Calvin Harris Feels,Spanish Speaking,54
680,10271,Mama,Jonas Blue,10511,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-08-26,Colombia,Jonas Blue Mama,Spanish Speaking,54
681,10280,There's Nothing Holdin' Me Back,Shawn Mendes,13063,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-08-30,Colombia,Shawn Mendes There's Nothing Holdin' Me Back,Spanish Speaking,54
682,10281,Sorry Not Sorry,Demi Lovato,12490,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-08-30,Colombia,Demi Lovato Sorry Not Sorry,Spanish Speaking,54
683,10286,More Than You Know,Axwell /\ Ingrosso,9485,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-09-01,Colombia,Axwell /\ Ingrosso More Than You Know,Spanish Speaking,54
684,10318,Without You (feat. Sandro Cavazza),Avicii,8725,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-22,Colombia,Avicii Without You (feat. Sandro Cavazza),Spanish Speaking,54
685,10324,Silence,Marshmello,11211,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-09-26,Colombia,Marshmello Silence,Spanish Speaking,54
686,10364,rockstar,Post Malone,13230,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-10-26,Colombia,Post Malone rockstar,Spanish Speaking,54
687,10376,New Rules,Dua Lipa,31488,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-10-27,Colombia,Dua Lipa New Rules,Spanish Speaking,54
688,10413,Havana,Camila Cabello,29117,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-11,Colombia,Camila Cabello Havana,Spanish Speaking,54
689,10422,Perfect,Ed Sheeran,16303,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-16,Colombia,Ed Sheeran Perfect,Spanish Speaking,54
690,10452,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,13878,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-01,Colombia,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),Spanish Speaking,54
691,10477,Wolves,Selena Gomez,20799,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-12-07,Colombia,Selena Gomez Wolves,Spanish Speaking,54
692,10479,Gucci Gang,Lil Pump,9772,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-12-13,Colombia,Lil Pump Gucci Gang,Spanish Speaking,54
693,10485,River (feat. Ed Sheeran),Eminem,8795,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-21,Colombia,Eminem River (feat. Ed Sheeran),Spanish Speaking,54
694,10494,All I Want for Christmas Is You,Mariah Carey,8003,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-24,Colombia,Mariah Carey All I Want for Christmas Is You,Spanish Speaking,54
695,10665,Starboy,The Weeknd,10965,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-03,Costa Rica,The Weeknd Starboy,Spanish Speaking,54
696,10672,Let Me Love You,DJ Snake,14552,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-03,Costa Rica,DJ Snake Let Me Love You,Spanish Speaking,54
697,10677,Closer,The Chainsmokers,14299,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-04,Costa Rica,The Chainsmokers Closer,Spanish Speaking,54
698,10746,Don't Wanna Know,Maroon 5,10538,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-27,Costa Rica,Maroon 5 Don't Wanna Know,Spanish Speaking,54
699,10795,Solo Dance,Martin Jensen,3654,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-02-23,Costa Rica,Martin Jensen Solo Dance,Spanish Speaking,54
700,10796,Scared to Be Lonely,Martin Garrix,10724,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-02-23,Costa Rica,Martin Garrix Scared to Be Lonely,Spanish Speaking,54
701,10798,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,14434,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-23,Costa Rica,"ZAYN I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Spanish Speaking,54
702,10799,It Ain't Me (with Selena Gomez),Kygo,12246,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-02-23,Costa Rica,Kygo It Ain't Me (with Selena Gomez),Spanish Speaking,54
703,10800,Paris,The Chainsmokers,11636,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-23,Costa Rica,The Chainsmokers Paris,Spanish Speaking,54
704,10802,I Feel It Coming,The Weeknd,8637,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-02-23,Costa Rica,The Weeknd I Feel It Coming,Spanish Speaking,54
705,10803,Say You Won't Let Go,James Arthur,5410,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-02-23,Costa Rica,James Arthur Say You Won't Let Go,Spanish Speaking,54
706,10805,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,4887,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-02-23,Costa Rica,Major Lazer Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Spanish Speaking,54
707,10815,Chained To The Rhythm,Katy Perry,12186,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-02-24,Costa Rica,Katy Perry Chained To The Rhythm,Spanish Speaking,54
708,10816,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,13651,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-02-24,Costa Rica,Clean Bandit Rockabye (feat. Sean Paul & Anne-Marie),Spanish Speaking,54
709,10827,Despacito (Featuring Daddy Yankee),Luis Fonsi,55564,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-02-25,Costa Rica,Luis Fonsi Despacito (Featuring Daddy Yankee),Spanish Speaking,54
710,10831,Something Just Like This,The Chainsmokers,13537,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-01,Costa Rica,The Chainsmokers Something Just Like This,Spanish Speaking,54
711,10834,Eraser,Ed Sheeran,6197,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,Costa Rica,Ed Sheeran Eraser,Spanish Speaking,54
712,10835,Shape of You,Ed Sheeran,40373,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,Costa Rica,Ed Sheeran Shape of You,Spanish Speaking,54
713,10847,How Would You Feel (Paean),Ed Sheeran,9246,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-06,Costa Rica,Ed Sheeran How Would You Feel (Paean),Spanish Speaking,54
714,10848,What Do I Know?,Ed Sheeran,6123,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-06,Costa Rica,Ed Sheeran What Do I Know?,Spanish Speaking,54
715,10849,Castle on the Hill,Ed Sheeran,12694,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-07,Costa Rica,Ed Sheeran Castle on the Hill,Spanish Speaking,54
716,10850,New Man,Ed Sheeran,7279,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-07,Costa Rica,Ed Sheeran New Man,Spanish Speaking,54
717,10871,Issues,Julia Michaels,4346,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-14,Costa Rica,Julia Michaels Issues,Spanish Speaking,54
718,10893,Passionfruit,Drake,7379,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-03-31,Costa Rica,Drake Passionfruit,Spanish Speaking,54
719,10897,Cold,Maroon 5,8003,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-04-04,Costa Rica,Maroon 5 Cold,Spanish Speaking,54
720,10899,Slide,Calvin Harris,5290,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-04-05,Costa Rica,Calvin Harris Slide,Spanish Speaking,54
721,10902,The One,The Chainsmokers,5202,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-04-07,Costa Rica,The Chainsmokers The One,Spanish Speaking,54
722,10916,Despacito - Remix,Luis Fonsi,36402,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-04-18,Costa Rica,Luis Fonsi Despacito - Remix,Spanish Speaking,54
723,10923,HUMBLE.,Kendrick Lamar,8527,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-04-21,Costa Rica,Kendrick Lamar HUMBLE.,Spanish Speaking,54
724,10961,Malibu,Miley Cyrus,10555,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-05-15,Costa Rica,Miley Cyrus Malibu,Spanish Speaking,54
725,10973,Symphony (feat. Zara Larsson),Clean Bandit,4623,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-05-18,Costa Rica,Clean Bandit Symphony (feat. Zara Larsson),Spanish Speaking,54
726,10978,Bad Liar,Selena Gomez,7968,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-05-19,Costa Rica,Selena Gomez Bad Liar,Spanish Speaking,54
727,10979,Stay (with Alessia Cara),Zedd,7322,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-05-19,Costa Rica,Zedd Stay (with Alessia Cara),Spanish Speaking,54
728,10980,Crying in the Club,Camila Cabello,4898,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-05-19,Costa Rica,Camila Cabello Crying in the Club,Spanish Speaking,54
729,10987,First Time,Kygo,4659,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-23,Costa Rica,Kygo First Time,Spanish Speaking,54
730,10988,Sign of the Times,Harry Styles,8831,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-05-23,Costa Rica,Harry Styles Sign of the Times,Spanish Speaking,54
731,10991,No Promises (feat. Demi Lovato),Cheat Codes,4324,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-05-24,Costa Rica,Cheat Codes No Promises (feat. Demi Lovato),Spanish Speaking,54
